rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,study_id,session_id,subj_code,key_assignment,order_assignment,condition_assignment,instr_tests,success,question_order,task,color,text,correct_response,correct,flanker_stim_type,direction
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,314,632822,0.0-12.0-7.0-2.0-0.3,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
2686,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A group of friends cycle through the park on a beer bike.</b><br>",i,html-keyboard-response,315,635518,0.0-12.0-7.0-2.0-1.3,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,response,,,,,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,316,637028,0.0-12.0-7.0-2.0-0.4,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
2126,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person speeds through the park on their electric scooter.</b><br>",i,html-keyboard-response,317,639164,0.0-12.0-7.0-2.0-1.4,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,response,,,,,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,318,640925,0.0-12.0-7.0-2.0-0.5,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
2463,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A motorcycle courier takes a shortcut through the park.</b><br>",i,html-keyboard-response,319,643398,0.0-12.0-7.0-2.0-1.5,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,response,,,,,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,320,644160,0.0-12.0-7.0-2.0-0.6,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
2014,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper pushes a grey wheelbarrow through the park.</b><br>",i,html-keyboard-response,321,646184,0.0-12.0-7.0-2.0-1.6,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,response,,,,,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,322,646951,0.0-12.0-7.0-2.0-0.7,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
2751,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A red party limo drives through the park at the DJ's request.</b><br>",e,html-keyboard-response,323,649713,0.0-12.0-7.0-2.0-1.7,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,response,,,,,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,324,650225,0.0-12.0-7.0-2.0-0.8,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
2188,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person test-drives their new car through the park at noon.</b><br>",e,html-keyboard-response,325,652423,0.0-12.0-7.0-2.0-1.8,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,response,,,,,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,326,653183,0.0-12.0-7.0-2.0-0.9,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
2429,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A man drives a tow-truck slowly into the park to remove a car.</b><br>",e,html-keyboard-response,327,655623,0.0-12.0-7.0-2.0-1.9,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,response,,,,,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,328,656885,0.0-12.0-7.0-2.0-0.10,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
2383,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A couple walk their new baby through the park in a stroller.</b><br>",i,html-keyboard-response,329,659288,0.0-12.0-7.0-2.0-1.10,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,response,,,,,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,330,660299,0.0-12.0-7.0-2.0-0.11,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,fixation,,,,,,
3375,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper parks a truck in the park to remove a tree.</b><br>",e,html-keyboard-response,331,663686,0.0-12.0-7.0-2.0-1.11,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,response,,,,,,
24934,,"{""theory_question"":""To abide by the law, one must focus on the letter of the law. So, when someone acts in a way that conflicts with a rule<span>'</span>s text (what it literally says), then that person has broken the rule.""}",survey-multi-choice,332,688632,0.0-13.0,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,[0],,,,,,,
9988,,"{""theory_question_bipolar"":3}",survey-likert,333,698633,0.0-14.0,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,[0],,,,,,,
5296,,"{""age"":""54""}",survey-text,334,703944,0.0-15.0,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,,,,
5357,,"{""gender"":""female""}",survey-multi-choice,335,709314,0.0-16.0,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,[0],,,,,,,
6188,,"{""handedness"":""right-handed""}",survey-multi-choice,336,715515,0.0-17.0,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,[0],,,,,,,
1638,,"{""comments"":""""}",survey-text,337,717169,0.0-18.0,22,1,2025-04-18 09:29:36,abcbb6d8712eea8b64f0e9e1a7622972,161.8.169.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67f80563fd4aa400553bf09e&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=680216b0cd61399db917cc88,"en-US,en;q=0.9",67f80563fd4aa400553bf09e,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,680215178cb1e2d1ad74f47e,680216b0cd61399db917cc88,Uu1fF8ILISix,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",After,Experimental,1,,,,,,,,,
