response,rt,question_order,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,subject_id,study_id,session_id,subj_code,key_assignment,stimulus,success,task
i,542,,html-keyboard-response,122,997,0.0-8.0-3.0-2.0-1.5,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and sees several deer.</b><br>",,response
null,null,,html-keyboard-response,123,1027,0.0-8.0-3.0-2.0-0.6,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,827,,html-keyboard-response,124,1044,0.0-8.0-3.0-2.0-1.6,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches a deer using a trap and gives it a lethal injection.</b><br>",,response
null,null,,html-keyboard-response,125,1142,0.0-8.0-3.0-2.0-0.7,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,887,,html-keyboard-response,126,1232,0.0-8.0-3.0-2.0-1.7,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman enters a wildlife reserve where she shoots two deer.</b><br>",,response
null,null,,html-keyboard-response,127,2219,0.0-8.0-3.0-2.0-0.8,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,534,,html-keyboard-response,128,2417,0.0-8.0-3.0-2.0-1.8,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hunter, armed with a rifle, fires on the first deer he sees.</b><br>",,response
null,null,,html-keyboard-response,129,2435,0.0-8.0-3.0-2.0-0.9,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,454,,html-keyboard-response,130,2474,0.0-8.0-3.0-2.0-1.9,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hiker finds a dying deer and shoots it to relieve its pain.</b><br>",,response
null,null,,html-keyboard-response,131,2482,0.0-8.0-3.0-2.0-0.10,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,695,,html-keyboard-response,132,2512,0.0-8.0-3.0-2.0-1.10,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man takes a walk in the park and photographs the deer there.</b><br>",,response
null,null,,html-keyboard-response,133,2517,0.0-8.0-3.0-2.0-0.11,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,732,,html-keyboard-response,134,2527,0.0-8.0-3.0-2.0-1.11,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman hikes in the woods carrying a flashlight and a lunch box.</b><br>",,response
u,701,,html-keyboard-response,135,2534,0.0-8.0-4.0-0.0,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]",Press any key when you are ready to start/continue.,,
h,539,,html-keyboard-response,136,2548,0.0-8.0-4.0-1.0,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<p style=""text-align:left;""><b>To get students to pay attention in class, the headmaster announced: ""Phones may not be used in the classroom"".</b><br>
     <br>
     On the following pages, we will show you several examples of behaviours that may or may not comply with the rule.<br>
     <br>
     Each action will be presented on a separate page.<br>
     <br>
     Press the assigned keys to indicate whether or not the person complied with the rule.<br>
     <br>
     Remember to answer as quickly as possible.<br>
     <br>
     Press any key to begin.",,
null,null,,html-keyboard-response,137,2602,0.0-8.0-4.0-2.0-0.0,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,652,,html-keyboard-response,138,2619,0.0-8.0-4.0-2.0-1.0,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses his phone's calculator for the in-class assignment.</b><br>",,response
null,null,,html-keyboard-response,139,2710,0.0-8.0-4.0-2.0-0.1,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,601,,html-keyboard-response,140,2717,0.0-8.0-4.0-2.0-1.1,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses her phone as a paperweight to keep papers together.</b><br>",,response
null,null,,html-keyboard-response,141,3511,0.0-8.0-4.0-2.0-0.2,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,518,,html-keyboard-response,142,3519,0.0-8.0-4.0-2.0-1.2,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays a game on his phone instead of paying attention.</b><br>",,response
null,null,,html-keyboard-response,143,3524,0.0-8.0-4.0-2.0-0.3,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,832,,html-keyboard-response,144,3531,0.0-8.0-4.0-2.0-1.3,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student consults the textbook to answer a question in class.</b><br>",,response
null,null,,html-keyboard-response,145,3552,0.0-8.0-4.0-2.0-0.4,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,519,,html-keyboard-response,146,3564,0.0-8.0-4.0-2.0-1.4,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student browses her phone instead of following her lesson.</b><br>",,response
null,null,,html-keyboard-response,147,3581,0.0-8.0-4.0-2.0-0.5,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,577,,html-keyboard-response,148,3594,0.0-8.0-4.0-2.0-1.5,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student arrives early to class and takes out her pencil case.</b><br>",,response
null,null,,html-keyboard-response,149,3602,0.0-8.0-4.0-2.0-0.6,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
e,549,,html-keyboard-response,150,3623,0.0-8.0-4.0-2.0-1.6,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student texts friends on her phone and pays no attention.</b><br>",,response
null,null,,html-keyboard-response,151,3631,0.0-8.0-4.0-2.0-0.7,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,648,,html-keyboard-response,152,3641,0.0-8.0-4.0-2.0-1.7,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student messages friends on his laptop and pays no attention.</b><br>",,response
null,null,,html-keyboard-response,153,3654,0.0-8.0-4.0-2.0-0.8,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,604,,html-keyboard-response,154,3670,0.0-8.0-4.0-2.0-1.8,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student reads news on her tablet and doesn't follow the lesson.</b><br>",,response
null,null,,html-keyboard-response,155,3685,0.0-8.0-4.0-2.0-0.9,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,767,,html-keyboard-response,156,3698,0.0-8.0-4.0-2.0-1.9,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A diabetic student gets an alert on her phone to take her insulin.</b><br>",,response
null,null,,html-keyboard-response,157,3702,0.0-8.0-4.0-2.0-0.10,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,625,,html-keyboard-response,158,3718,0.0-8.0-4.0-2.0-1.10,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays on his tablet instead of paying attention in class.</b><br>",,response
null,null,,html-keyboard-response,159,3730,0.0-8.0-4.0-2.0-0.11,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
i,559,,html-keyboard-response,160,3737,0.0-8.0-4.0-2.0-1.11,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student takes notes by hand to help her understand a lesson.</b><br>",,response
k,678,,html-keyboard-response,161,3750,0.0-8.0-5.0-0.0,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]",Press any key when you are ready to start/continue.,,
o,495,,html-keyboard-response,162,3767,0.0-8.0-5.0-1.0,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<p style=""text-align:left;""><b>To avoid people spending the night at the train station, the manager posted a rule: ""No sleeping allowed on the benches"".</b><br>
     <br>
     On the following pages, we will show you several examples of behaviours that may or may not comply with the rule.<br>
     <br>
     Each action will be presented on a separate page.<br>
     <br>
     Press the assigned keys to indicate whether or not the person complied with the rule.<br>
     <br>
     Remember to answer as quickly as possible.<br>
     <br>
     Press any key to begin.",,
null,null,,html-keyboard-response,163,3778,0.0-8.0-5.0-2.0-0.0,7,1,2023-08-01 08:39:51,7de71ef55a0e0c7ef1c24111c453a554,134.76.51.242,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,,Firefox,115.0,Windows,10.0,,,,7a4Xss3WjA5e,"[""<br>Did this person comply with the rule?<br><br><b>Press e for no&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for yes</b>""]","<div style=""font-size:60px;"">+</div>",,fixation
